State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nagpur,Nagpur APMC,Cauliflower,Other,FAQ,18/02/2026,1514.92,1881.55,1729.76
Bihar,Gaya,Gaya APMC,Cauliflower,Other,Local,18/02/2026,1647.88,2035.18,1782.06
Bihar,Muzaffarpur,Muzaffarpur APMC,Jute,Other,FAQ,18/02/2026,4150.07,5536.69,4860.81
Bihar,Muzaffarpur,Muzaffarpur APMC,Bottle gourd,Other,FAQ,18/02/2026,907.33,1151.1,1039.83
Uttar Pradesh,Kanpur,Kanpur APMC,Carrot,Other,Local,18/02/2026,1934.65,2548.02,2152.45
Tamil Nadu,Trichy,Trichy APMC,Black Gram (Urd Beans)(Whole),Other,Local,18/02/2026,5804.8,7011.62,6268.11
Gujarat,Rajkot,Rajkot APMC,Papaya,Other,FAQ,18/02/2026,2082.51,2440.54,2305.25
Maharashtra,Kolhapur,Kolhapur APMC,Water Melon,Other,Local,18/02/2026,1088.3,1317.35,1173.97
Andhra Pradesh,Kurnool,Kurnool APMC,Tomato,Other,FAQ,18/02/2026,1650.11,2074.56,1825.01
Karnataka,Mysore,Mysore APMC,Pomegranate,Other,FAQ,18/02/2026,5871.85,7558.94,6576.06
Andhra Pradesh,Tirupati,Tirupati APMC,Bottle gourd,Other,FAQ,18/02/2026,992.84,1214.67,1148.96
Andhra Pradesh,Tirupati,Tirupati APMC,Musk Melon,Other,Local,18/02/2026,1645.86,2019.47,1759.86
Gujarat,Surat,Surat APMC,Green Chilli,Other,FAQ,18/02/2026,4140.14,5191.92,4527.39
Karnataka,Bangalore,Bangalore APMC,Tapioca,Other,Local,18/02/2026,1337.79,1560.29,1432.34
Tamil Nadu,Trichy,Trichy APMC,Brinjal,Other,FAQ,18/02/2026,1644.99,2010.55,1779.33
Telangana,Nizamabad,Nizamabad APMC,Maize,Other,FAQ,18/02/2026,1737.45,2241.7,1967.61
Bihar,Patna,Patna APMC,Jute,Other,Local,18/02/2026,4328.88,5245.08,4831.53
Bihar,Patna,Patna APMC,Cabbage,Other,Local,18/02/2026,1358.41,1554.51,1444.36
Bihar,Gaya,Gaya APMC,Brinjal,Other,FAQ,18/02/2026,1738.7,2148.4,1867.49
Uttar Pradesh,Lucknow,Lucknow APMC,Sweet Potato,Other,Local,18/02/2026,1737.84,2094.82,1900.38
Karnataka,Mangalore,Mangalore APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2113.01,2727.77,2423.2
Andhra Pradesh,Kurnool,Kurnool APMC,Bottle gourd,Other,FAQ,18/02/2026,1098.07,1352.19,1176.79
Tamil Nadu,Madurai,Madurai APMC,Pumpkin,Other,Local,18/02/2026,1027.99,1186.11,1109.28
Uttar Pradesh,Kanpur,Kanpur APMC,Maize,Other,FAQ,18/02/2026,1494.42,2021.62,1708.03
Gujarat,Rajkot,Rajkot APMC,Green Chilli,Other,Local,18/02/2026,3966.31,4938.39,4270.82
Rajasthan,Kota,Kota APMC,Wheat,Other,FAQ,18/02/2026,1937.94,2263.53,2093.08
Gujarat,Ahmedabad,Ahmedabad APMC,Papaya,Other,Local,18/02/2026,2147.8,2759.55,2523.96
Kerala,Kozhikode,Kozhikode APMC,Papaya,Other,FAQ,18/02/2026,2522.61,3274.95,2797.54
Punjab,Bathinda,Bathinda APMC,Banana,Other,FAQ,18/02/2026,2441.97,2956.42,2775.6
Andhra Pradesh,Guntur,Guntur APMC,Tomato,Other,FAQ,18/02/2026,1395.45,1615.32,1521.06
Uttar Pradesh,Lucknow,Lucknow APMC,Garlic,Other,FAQ,18/02/2026,6768.59,8398.11,7277.19
Karnataka,Bangalore,Bangalore APMC,Mango,Other,Local,18/02/2026,3553.59,4128.77,3834.42
Andhra Pradesh,Kurnool,Kurnool APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2589.8,3480.43,2949.93
Maharashtra,Mumbai,Mumbai APMC,Green Gram (Moong)(Whole),Other,FAQ,18/02/2026,6137.95,8003.37,7156.02
Assam,Dibrugarh,Dibrugarh APMC,Paddy(Common),Other,FAQ,18/02/2026,1866.82,2402.13,2185.89
Punjab,Bathinda,Bathinda APMC,Tomato,Other,Local,18/02/2026,1484.08,1818.53,1710.43
Karnataka,Belgaum,Belgaum APMC,Mango,Other,FAQ,18/02/2026,4207.43,5398.77,4568.49
Tamil Nadu,Chennai,Chennai APMC,Brinjal,Other,Local,18/02/2026,1603.07,1959.34,1795.06
Karnataka,Hubli,Hubli APMC,Drumstick,Other,Local,18/02/2026,3475.92,4176.96,3869.61
Maharashtra,Nagpur,Nagpur APMC,Water Melon,Other,FAQ,18/02/2026,1156.04,1496.75,1325.78
Telangana,Karimnagar,Karimnagar APMC,Arhar(Tur/Red Gram)(Whole),Other,FAQ,18/02/2026,5567.43,7476.11,6464.65
Punjab,Jalandhar,Jalandhar APMC,Musk Melon,Other,Local,18/02/2026,1652.96,2094.71,1749.06
Bihar,Muzaffarpur,Muzaffarpur APMC,Cauliflower,Other,FAQ,18/02/2026,1288.47,1545.05,1461.66
Uttar Pradesh,Meerut,Meerut APMC,Bhindi(Ladies Finger),Other,Local,18/02/2026,2231.23,2884.42,2427.7
Bihar,Darbhanga,Darbhanga APMC,Jute,Other,FAQ,18/02/2026,3966.19,4712.11,4454.55
Odisha,Rourkela,Rourkela APMC,Brinjal,Other,FAQ,18/02/2026,1817.2,2199.7,2045.6
Maharashtra,Nashik,Nashik APMC,Tomato,Other,FAQ,18/02/2026,1800.24,2282.98,2077.73
Karnataka,Hubli,Hubli APMC,Pomegranate,Other,FAQ,18/02/2026,5770.2,6910.88,6078.19
Uttar Pradesh,Meerut,Meerut APMC,Sweet Potato,Other,FAQ,18/02/2026,1508.3,1882.68,1754.43
Karnataka,Mysore,Mysore APMC,Drumstick,Other,Local,18/02/2026,4516.47,5707.21,5139.14
Maharashtra,Nagpur,Nagpur APMC,Pomegranate,Other,FAQ,18/02/2026,5493.44,7240.78,6378.77
Tamil Nadu,Salem,Salem APMC,Drumstick,Other,FAQ,18/02/2026,4669.98,6088.42,5112.56
Karnataka,Mangalore,Mangalore APMC,Maize,Other,FAQ,18/02/2026,2074.89,2357.37,2217.0
Telangana,Karimnagar,Karimnagar APMC,Maize,Other,Local,18/02/2026,1654.01,1931.94,1753.47
Rajasthan,Kota,Kota APMC,Mustard,Other,Local,18/02/2026,5100.15,6428.9,5552.53
Uttar Pradesh,Meerut,Meerut APMC,Garlic,Other,FAQ,18/02/2026,8189.87,10380.39,8733.65
Madhya Pradesh,Gwalior,Gwalior APMC,Orange,Other,Local,18/02/2026,2774.0,3299.36,3114.1
Telangana,Nizamabad,Nizamabad APMC,Arhar(Tur/Red Gram)(Whole),Other,FAQ,18/02/2026,6017.16,7843.16,6969.78
Kerala,Kochi,Kochi APMC,Banana,Other,FAQ,18/02/2026,3023.84,4032.73,3546.67
Karnataka,Belgaum,Belgaum APMC,Banana,Other,FAQ,18/02/2026,2750.62,3363.04,3029.11
Tamil Nadu,Chennai,Chennai APMC,Carrot,Other,FAQ,18/02/2026,2072.32,2621.64,2265.66
Karnataka,Mysore,Mysore APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2194.55,2800.68,2459.22
Uttar Pradesh,Varanasi,Varanasi APMC,Sweet Potato,Other,FAQ,18/02/2026,1746.5,2087.84,1896.68
Maharashtra,Nashik,Nashik APMC,Green Gram (Moong)(Whole),Other,Local,18/02/2026,6102.05,8347.69,6961.31
Punjab,Ludhiana,Ludhiana APMC,Banana,Other,Local,18/02/2026,2446.25,3232.98,2852.41
Odisha,Sambalpur,Sambalpur APMC,Bottle gourd,Other,Local,18/02/2026,897.34,1010.12,949.76
Andhra Pradesh,Kurnool,Kurnool APMC,Tapioca,Other,FAQ,18/02/2026,1217.62,1425.65,1331.92
Bihar,Patna,Patna APMC,Carrot,Other,Local,18/02/2026,2152.53,2692.07,2333.52
Maharashtra,Mumbai,Mumbai APMC,Cauliflower,Other,FAQ,18/02/2026,2002.03,2301.3,2121.47
West Bengal,Asansol,Asansol APMC,Papaya,Other,Local,18/02/2026,1842.74,2177.69,1999.86
Uttar Pradesh,Kanpur,Kanpur APMC,Garlic,Other,FAQ,18/02/2026,7315.52,9404.83,8257.94
Punjab,Jalandhar,Jalandhar APMC,Wheat,Other,Local,18/02/2026,2532.15,3269.11,2727.38
Punjab,Bathinda,Bathinda APMC,Orange,Other,FAQ,18/02/2026,4083.51,4933.15,4346.93
Andhra Pradesh,Tirupati,Tirupati APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2346.54,3119.24,2730.74
Uttar Pradesh,Lucknow,Lucknow APMC,Tomato,Other,FAQ,18/02/2026,1589.17,1993.06,1704.64
Karnataka,Hubli,Hubli APMC,Grapes,Other,FAQ,18/02/2026,4425.64,5684.79,5066.77
Maharashtra,Pune,Pune APMC,Orange,Other,FAQ,18/02/2026,2867.27,3668.96,3127.95
Assam,Nagaon,Nagaon APMC,Tea,Other,Local,18/02/2026,2221.68,2667.01,2457.35
Gujarat,Jamnagar,Jamnagar APMC,Arhar(Tur/Red Gram)(Whole),Other,Local,18/02/2026,6445.29,8188.61,7160.36
Karnataka,Hubli,Hubli APMC,Bottle gourd,Other,FAQ,18/02/2026,1254.81,1488.78,1345.46
Maharashtra,Mumbai,Mumbai APMC,Orange,Other,FAQ,18/02/2026,3627.23,4545.66,3940.81
Madhya Pradesh,Indore,Indore APMC,Maize,Other,FAQ,18/02/2026,1794.07,2316.54,2109.77
Madhya Pradesh,Bhopal,Bhopal APMC,Papaya,Other,Local,18/02/2026,1698.57,2151.01,1935.5
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Coffee,Other,Local,18/02/2026,10354.55,13015.49,11195.56
Rajasthan,Jodhpur,Jodhpur APMC,Maize,Other,Local,18/02/2026,1437.14,1926.06,1655.03
Maharashtra,Kolhapur,Kolhapur APMC,Orange,Other,FAQ,18/02/2026,3657.04,4705.9,4206.34
Maharashtra,Kolhapur,Kolhapur APMC,Moth Beans,Other,FAQ,18/02/2026,5636.22,7108.38,5974.75
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Jute,Other,FAQ,18/02/2026,4039.0,5080.87,4509.23
Uttar Pradesh,Meerut,Meerut APMC,Brinjal,Other,Local,18/02/2026,1811.44,2485.67,2095.07
Punjab,Ludhiana,Ludhiana APMC,Musk Melon,Other,FAQ,18/02/2026,2035.38,2374.68,2210.61
Kerala,Thrissur,Thrissur APMC,Drumstick,Other,FAQ,18/02/2026,4227.8,5299.19,4592.74
Kerala,Kochi,Kochi APMC,Paddy(Common),Other,FAQ,18/02/2026,2427.85,3098.59,2594.24
Gujarat,Surat,Surat APMC,Tomato,Other,FAQ,18/02/2026,1664.18,2017.23,1855.63
Madhya Pradesh,Jabalpur,Jabalpur APMC,Tomato,Other,FAQ,18/02/2026,1558.9,2022.34,1775.18
Rajasthan,Jaipur,Jaipur APMC,Garlic,Other,FAQ,18/02/2026,6960.78,8524.25,7562.58
Karnataka,Mangalore,Mangalore APMC,Coffee,Other,FAQ,18/02/2026,11384.68,14835.37,12957.13
Rajasthan,Jaipur,Jaipur APMC,Green Gram (Moong)(Whole),Other,FAQ,18/02/2026,6283.75,7598.13,7033.81
Haryana,Hisar,Hisar APMC,Wheat,Other,FAQ,18/02/2026,2179.42,2891.94,2539.83
Tamil Nadu,Trichy,Trichy APMC,Bottle gourd,Other,Local,18/02/2026,1166.24,1321.71,1247.9
Andhra Pradesh,Guntur,Guntur APMC,Green Chilli,Other,FAQ,18/02/2026,3950.76,4996.22,4589.1
Tamil Nadu,Salem,Salem APMC,Carrot,Other,Local,18/02/2026,1814.39,2439.03,2105.92
Tamil Nadu,Trichy,Trichy APMC,Pumpkin,Other,FAQ,18/02/2026,996.14,1295.01,1108.07
Maharashtra,Kolhapur,Kolhapur APMC,Drumstick,Other,FAQ,18/02/2026,4165.0,5142.42,4577.52
Bihar,Patna,Patna APMC,Banana,Other,Local,18/02/2026,2380.9,2792.4,2633.71
Rajasthan,Jaipur,Jaipur APMC,Maize,Other,Local,18/02/2026,1732.99,2070.78,1831.17
Tamil Nadu,Chennai,Chennai APMC,Green Chilli,Other,FAQ,18/02/2026,3661.72,4361.25,3941.89
Maharashtra,Pune,Pune APMC,Maize,Other,Local,18/02/2026,1802.85,2409.61,2062.94
Maharashtra,Nagpur,Nagpur APMC,Grapes,Other,Local,18/02/2026,4693.92,6119.47,5182.23
Andhra Pradesh,Guntur,Guntur APMC,Jute,Other,Local,18/02/2026,4648.69,5474.28,5065.55
Madhya Pradesh,Ujjain,Ujjain APMC,Garlic,Other,Local,18/02/2026,7204.86,9972.97,8376.81
Gujarat,Surat,Surat APMC,Pomegranate,Other,FAQ,18/02/2026,5328.07,6927.33,6241.84
Maharashtra,Kolhapur,Kolhapur APMC,Cauliflower,Other,FAQ,18/02/2026,1866.53,2413.33,2155.38
Karnataka,Belgaum,Belgaum APMC,Tapioca,Other,FAQ,18/02/2026,1571.67,1919.0,1661.04
Andhra Pradesh,Guntur,Guntur APMC,Papaya,Other,Local,18/02/2026,1699.01,2168.41,1953.44
West Bengal,Durgapur,Durgapur APMC,Bitter gourd,Other,FAQ,18/02/2026,2601.42,3092.65,2857.59
Andhra Pradesh,Tirupati,Tirupati APMC,Mango,Other,FAQ,18/02/2026,3624.05,4321.81,4030.34
Madhya Pradesh,Gwalior,Gwalior APMC,Tomato,Other,Local,18/02/2026,1309.43,1741.89,1491.47
Andhra Pradesh,Tirupati,Tirupati APMC,Coffee,Other,FAQ,18/02/2026,10325.4,13895.09,11849.28
Maharashtra,Pune,Pune APMC,Papaya,Other,FAQ,18/02/2026,2111.72,2782.56,2465.55
Tamil Nadu,Trichy,Trichy APMC,Mango,Other,FAQ,18/02/2026,4282.27,5338.91,4559.56
Maharashtra,Mumbai,Mumbai APMC,Brinjal,Other,FAQ,18/02/2026,1995.82,2435.95,2159.52
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Tapioca,Other,Local,18/02/2026,1428.64,1838.05,1536.97
Tamil Nadu,Salem,Salem APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2470.52,3336.34,2843.47
Maharashtra,Kolhapur,Kolhapur APMC,Bhindi(Ladies Finger),Other,FAQ,18/02/2026,2684.83,3613.68,3142.38
Uttar Pradesh,Agra,Agra APMC,Musk Melon,Other,FAQ,18/02/2026,1686.43,2014.38,1817.92
Kerala,Kozhikode,Kozhikode APMC,Drumstick,Other,FAQ,18/02/2026,5018.37,6147.25,5660.28
Madhya Pradesh,Jabalpur,Jabalpur APMC,Lentil (Masur)(Whole),Other,FAQ,18/02/2026,4543.82,5100.66,4799.9
Uttar Pradesh,Kanpur,Kanpur APMC,Cabbage,Other,Local,18/02/2026,1143.24,1541.99,1331.76
Karnataka,Hubli,Hubli APMC,Green Gram (Moong)(Whole),Other,FAQ,18/02/2026,7060.95,8713.9,8186.0
Karnataka,Belgaum,Belgaum APMC,Papaya,Other,FAQ,18/02/2026,1981.05,2340.5,2217.3
Maharashtra,Mumbai,Mumbai APMC,Grapes,Other,FAQ,18/02/2026,4970.4,6485.75,5603.39
Bihar,Patna,Patna APMC,Wheat,Other,FAQ,18/02/2026,1942.19,2453.9,2077.14
Tamil Nadu,Chennai,Chennai APMC,Black Gram (Urd Beans)(Whole),Other,FAQ,18/02/2026,5900.99,7279.86,6635.72
Gujarat,Rajkot,Rajkot APMC,Pomegranate,Other,Local,18/02/2026,6511.85,8263.03,7566.96
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Other,Local,18/02/2026,1350.23,1686.35,1572.41
Maharashtra,Nashik,Nashik APMC,Brinjal,Other,FAQ,18/02/2026,1638.06,1989.61,1809.73
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Drumstick,Other,Local,18/02/2026,5079.46,6129.54,5451.07
Uttar Pradesh,Lucknow,Lucknow APMC,Paddy(Common),Other,FAQ,18/02/2026,1777.63,2100.67,1957.47
Andhra Pradesh,Kurnool,Kurnool APMC,Coffee,Other,FAQ,18/02/2026,10508.79,13042.17,11729.68
Haryana,Karnal,Karnal APMC,Carrot,Other,FAQ,18/02/2026,2516.13,3260.77,2857.93
Madhya Pradesh,Jabalpur,Jabalpur APMC,Papaya,Other,Local,18/02/2026,1842.35,2339.63,2099.5
Karnataka,Mangalore,Mangalore APMC,Carrot,Other,FAQ,18/02/2026,1979.08,2462.17,2198.55
Andhra Pradesh,Vijayawada,Vijayawada APMC,Brinjal,Other,FAQ,18/02/2026,1719.36,2266.0,1999.33
Bihar,Gaya,Gaya APMC,Sweet Potato,Other,Local,18/02/2026,1496.11,1829.34,1588.52
Gujarat,Ahmedabad,Ahmedabad APMC,Tomato,Other,FAQ,18/02/2026,1543.37,1807.16,1629.61
Andhra Pradesh,Tirupati,Tirupati APMC,Black Gram (Urd Beans)(Whole),Other,Local,18/02/2026,4298.39,5239.72,4855.09
Rajasthan,Jodhpur,Jodhpur APMC,Garlic,Other,FAQ,18/02/2026,6239.89,7536.75,6777.92
Karnataka,Bangalore,Bangalore APMC,Tomato,Other,Local,18/02/2026,1636.87,2060.11,1790.79
Maharashtra,Nagpur,Nagpur APMC,Brinjal,Other,FAQ,18/02/2026,2120.48,2522.23,2297.94
Bihar,Darbhanga,Darbhanga APMC,Sweet Potato,Other,FAQ,18/02/2026,1468.3,1793.51,1655.13
West Bengal,Siliguri,Siliguri APMC,Cauliflower,Other,FAQ,18/02/2026,1587.58,2005.61,1679.0
Rajasthan,Udaipur,Udaipur APMC,Maize,Other,FAQ,18/02/2026,1575.99,2096.87,1752.75
West Bengal,Howrah,Howrah APMC,Cauliflower,Other,FAQ,18/02/2026,1360.78,1790.15,1531.85
Tamil Nadu,Coimbatore,Coimbatore APMC,Drumstick,Other,Local,18/02/2026,4114.58,5055.37,4419.63
Madhya Pradesh,Gwalior,Gwalior APMC,Papaya,Other,FAQ,18/02/2026,1960.96,2716.38,2295.25
Andhra Pradesh,Kurnool,Kurnool APMC,Mango,Other,FAQ,18/02/2026,4223.96,5857.51,4932.79
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Musk Melon,Other,FAQ,18/02/2026,1602.82,2000.98,1762.83
Uttar Pradesh,Meerut,Meerut APMC,Pumpkin,Other,Local,18/02/2026,958.68,1228.26,1049.53
Andhra Pradesh,Vijayawada,Vijayawada APMC,Jute,Other,FAQ,18/02/2026,4719.53,6186.62,5212.47
Maharashtra,Mumbai,Mumbai APMC,Moth Beans,Other,FAQ,18/02/2026,5598.92,7155.49,6252.01
Haryana,Rohtak,Rohtak APMC,Musk Melon,Other,FAQ,18/02/2026,1582.09,2138.09,1858.86
Maharashtra,Mumbai,Mumbai APMC,Bhindi(Ladies Finger),Other,Local,18/02/2026,2513.52,3073.03,2749.64
Madhya Pradesh,Ujjain,Ujjain APMC,Maize,Other,Local,18/02/2026,1908.37,2305.55,2111.83
Gujarat,Ahmedabad,Ahmedabad APMC,Cauliflower,Other,FAQ,18/02/2026,1495.73,1833.65,1687.99
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Other,FAQ,18/02/2026,1966.24,2326.38,2177.62
Jammu & Kashmir,Sopore,Sopore APMC,Apple,Other,FAQ,18/02/2026,7551.16,9130.99,8175.3
Karnataka,Mangalore,Mangalore APMC,Tomato,Other,FAQ,18/02/2026,1666.98,2083.17,1912.53
Tamil Nadu,Coimbatore,Coimbatore APMC,Bhindi(Ladies Finger),Other,Local,18/02/2026,2408.79,2920.2,2544.64
Maharashtra,Pune,Pune APMC,Grapes,Other,FAQ,18/02/2026,4881.56,5703.13,5277.84
Madhya Pradesh,Indore,Indore APMC,Papaya,Other,FAQ,18/02/2026,1987.49,2630.52,2245.52
Maharashtra,Pune,Pune APMC,Pomegranate,Other,FAQ,18/02/2026,6086.6,6881.77,6486.05
Uttar Pradesh,Kanpur,Kanpur APMC,Brinjal,Other,Local,18/02/2026,1745.99,2362.09,2004.72
Maharashtra,Nashik,Nashik APMC,Grapes,Other,Local,18/02/2026,5466.76,7134.24,6081.93
Andhra Pradesh,Kurnool,Kurnool APMC,Black Gram (Urd Beans)(Whole),Other,FAQ,18/02/2026,5547.82,7148.63,5982.25
Karnataka,Hubli,Hubli APMC,Mango,Other,FAQ,18/02/2026,4276.75,5270.69,4867.25
Tamil Nadu,Madurai,Madurai APMC,Bottle gourd,Other,FAQ,18/02/2026,1175.9,1416.6,1274.54
Karnataka,Mysore,Mysore APMC,Pumpkin,Other,Local,18/02/2026,774.18,1021.25,869.07
Maharashtra,Nashik,Nashik APMC,Drumstick,Other,Local,18/02/2026,4647.95,5388.23,4993.26
Karnataka,Mysore,Mysore APMC,Green Gram (Moong)(Whole),Other,FAQ,18/02/2026,6194.18,7413.0,6619.02
Maharashtra,Mumbai,Mumbai APMC,Papaya,Other,Local,18/02/2026,2219.91,2832.52,2591.17
West Bengal,Asansol,Asansol APMC,Bitter gourd,Other,FAQ,18/02/2026,2802.5,3308.59,3005.58
Madhya Pradesh,Indore,Indore APMC,Garlic,Other,FAQ,18/02/2026,5990.12,7993.68,6777.13
Andhra Pradesh,Vijayawada,Vijayawada APMC,Tapioca,Other,FAQ,18/02/2026,1418.4,1812.09,1549.38
Maharashtra,Mumbai,Mumbai APMC,Maize,Other,FAQ,18/02/2026,1854.51,2234.9,2083.68
Uttar Pradesh,Agra,Agra APMC,Lentil (Masur)(Whole),Other,Local,18/02/2026,4240.62,5432.78,4628.6
Bihar,Gaya,Gaya APMC,Banana,Other,Local,18/02/2026,2125.71,2627.42,2371.42
Madhya Pradesh,Gwalior,Gwalior APMC,Garlic,Other,Local,18/02/2026,7696.28,9194.71,8186.36
Tamil Nadu,Coimbatore,Coimbatore APMC,Green Chilli,Other,FAQ,18/02/2026,3694.66,4200.58,3950.64
Andhra Pradesh,Tirupati,Tirupati APMC,Papaya,Other,FAQ,18/02/2026,2076.99,2392.99,2224.96
Maharashtra,Nashik,Nashik APMC,Maize,Other,Local,18/02/2026,1918.41,2423.33,2171.94
Andhra Pradesh,Vijayawada,Vijayawada APMC,Musk Melon,Other,FAQ,18/02/2026,1669.54,1975.38,1770.12
Gujarat,Ahmedabad,Ahmedabad APMC,Pomegranate,Other,Local,18/02/2026,5284.53,6635.58,5901.88
West Bengal,Asansol,Asansol APMC,Cauliflower,Other,FAQ,18/02/2026,1273.31,1687.3,1461.64
Uttar Pradesh,Varanasi,Varanasi APMC,Brinjal,Other,Local,18/02/2026,1626.16,1998.21,1894.8
Karnataka,Hubli,Hubli APMC,Tomato,Other,FAQ,18/02/2026,1921.21,2430.89,2059.7
Bihar,Gaya,Gaya APMC,Wheat,Other,FAQ,18/02/2026,1724.64,2115.64,1953.42
Maharashtra,Nagpur,Nagpur APMC,Papaya,Other,Local,18/02/2026,1858.31,2189.59,2023.99
Maharashtra,Nagpur,Nagpur APMC,Maize,Other,FAQ,18/02/2026,2108.22,2523.9,2310.46
Uttar Pradesh,Meerut,Meerut APMC,Lentil (Masur)(Whole),Other,FAQ,18/02/2026,4246.64,5443.21,4748.31
Punjab,Jalandhar,Jalandhar APMC,Banana,Other,FAQ,18/02/2026,3060.2,3725.63,3333.55
Gujarat,Rajkot,Rajkot APMC,Moth Beans,Other,Local,18/02/2026,5094.26,7151.16,5979.18
Gujarat,Vadodara,Vadodara APMC,Tomato,Other,Local,18/02/2026,1919.37,2220.74,2078.94
Gujarat,Vadodara,Vadodara APMC,Moth Beans,Other,FAQ,18/02/2026,5079.82,6354.19,5685.13
Madhya Pradesh,Bhopal,Bhopal APMC,Garlic,Other,FAQ,18/02/2026,5699.68,6849.47,6389.56
Andhra Pradesh,Guntur,Guntur APMC,Coffee,Other,FAQ,18/02/2026,8729.17,11681.6,10248.43
Karnataka,Mysore,Mysore APMC,Coffee,Other,Local,18/02/2026,9727.46,11068.17,10346.95
Tamil Nadu,Trichy,Trichy APMC,Carrot,Other,FAQ,18/02/2026,2220.44,2750.56,2512.88
Gujarat,Jamnagar,Jamnagar APMC,Tomato,Other,FAQ,18/02/2026,1655.02,2273.13,1922.15
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Green Chilli,Other,Local,18/02/2026,4426.7,5311.38,5037.42
Bihar,Muzaffarpur,Muzaffarpur APMC,Sweet Potato,Other,Local,18/02/2026,1477.5,1879.73,1640.61
Karnataka,Bangalore,Bangalore APMC,Coffee,Other,Local,18/02/2026,11611.41,16147.17,13477.01
Kerala,Kollam,Kollam APMC,Drumstick,Other,FAQ,18/02/2026,4814.87,5498.39,5163.21
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Bottle gourd,Other,FAQ,18/02/2026,1068.28,1369.51,1243.81
Maharashtra,Nashik,Nashik APMC,Papaya,Other,Local,18/02/2026,2156.78,2672.18,2275.9
Tamil Nadu,Coimbatore,Coimbatore APMC,Pumpkin,Other,FAQ,18/02/2026,1007.79,1310.5,1128.01
Andhra Pradesh,Tirupati,Tirupati APMC,Jute,Other,FAQ,18/02/2026,4594.94,5853.74,5129.59
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Other,FAQ,18/02/2026,1967.0,2318.61,2106.32
Uttarakhand,Rudrapur,Rudrapur APMC,Apple,Other,Local,18/02/2026,7260.63,9149.83,8491.84
Uttar Pradesh,Lucknow,Lucknow APMC,Carrot,Other,FAQ,18/02/2026,2144.85,2564.91,2406.43
Gujarat,Ahmedabad,Ahmedabad APMC,Moth Beans,Other,FAQ,18/02/2026,5332.69,7498.0,6266.92
Uttar Pradesh,Lucknow,Lucknow APMC,Cabbage,Other,FAQ,18/02/2026,1072.5,1329.71,1146.12
Gujarat,Jamnagar,Jamnagar APMC,Moth Beans,Other,Local,18/02/2026,5161.97,6831.44,5868.73
West Bengal,Siliguri,Siliguri APMC,Pumpkin,Other,FAQ,18/02/2026,820.8,1056.15,880.43
Karnataka,Hubli,Hubli APMC,Coffee,Other,FAQ,18/02/2026,10250.14,12791.97,11180.34
Maharashtra,Kolhapur,Kolhapur APMC,Brinjal,Other,FAQ,18/02/2026,2019.14,2453.37,2184.08
Madhya Pradesh,Bhopal,Bhopal APMC,Tomato,Other,Local,18/02/2026,1520.99,2049.15,1734.5
West Bengal,Durgapur,Durgapur APMC,Cauliflower,Other,Local,18/02/2026,1705.44,1980.91,1872.73
West Bengal,Siliguri,Siliguri APMC,Paddy(Common),Other,FAQ,18/02/2026,1827.9,2363.21,2003.82
West Bengal,Siliguri,Siliguri APMC,Bitter gourd,Other,FAQ,18/02/2026,3147.62,3905.48,3349.87
Bihar,Muzaffarpur,Muzaffarpur APMC,Banana,Other,FAQ,18/02/2026,2583.65,3249.5,2722.22
Bihar,Patna,Patna APMC,Bottle gourd,Other,FAQ,18/02/2026,1017.91,1326.75,1191.9
Karnataka,Mysore,Mysore APMC,Tomato,Other,Local,18/02/2026,1510.79,1959.83,1708.82
Bihar,Muzaffarpur,Muzaffarpur APMC,Carrot,Other,FAQ,18/02/2026,2033.06,2560.05,2383.45
Andhra Pradesh,Kurnool,Kurnool APMC,Jute,Other,FAQ,18/02/2026,4228.53,5743.0,4970.97
Madhya Pradesh,Jabalpur,Jabalpur APMC,Garlic,Other,Local,18/02/2026,7865.49,9456.76,8451.81
Maharashtra,Kolhapur,Kolhapur APMC,Maize,Other,FAQ,18/02/2026,2001.89,2643.32,2295.42
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Paddy(Common),Other,Local,18/02/2026,2294.48,2935.76,2576.57
Maharashtra,Mumbai,Mumbai APMC,Drumstick,Other,FAQ,18/02/2026,3994.08,4650.69,4413.05
Gujarat,Surat,Surat APMC,Moth Beans,Other,FAQ,18/02/2026,4765.72,6040.49,5536.71
